lines_of_code,cyclomatic_complexity,essential_complexity,design_complexity,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_intelligence,halstead_effort,halstead_bugs,halstead_time,lines_of_code_clean,lines_of_comments,lines_blank,lines_code_and_comment,unique_operators,unique_operands,total_operators,total_operands,branch_count,is_buggy,file_path,repo_name,dataset_source
447,1,26,2,1912,1304.7903763247873,0.7647566879326486,82.47065184211662,776.9070549568304,80474.1460311629,3.546370055711241,175.84974928100593,373,11,14,8,27,78,427,190,28,True,KC1_module_388,KC1,PROMISE
85,14,27,9,1748,3676.0947068840464,0.8442723575824446,20.63991336487128,376.53873279658177,53484.4064820347,3.978543110625024,220.9278622129124,214,88,48,37,5,9,120,233,11,False,KC1_module_389,KC1,PROMISE
375,5,9,4,919,3797.40837726886,0.8955045771968844,71.945652916004,303.3376326821986,27729.544164324587,1.9524249488426049,200.66662541291743,224,10,23,0,16,15,18,22,23,False,KC1_module_390,KC1,PROMISE
97,35,16,5,400,579.1611874826712,0.4343492482252957,76.23851613811911,173.0239213432969,3117.973829382839,2.6448661845647905,0.9261067314049188,321,97,13,14,11,44,85,146,23,True,KC1_module_391,KC1,PROMISE
189,26,29,17,1241,2394.333887898561,0.7668755681071976,57.91203516074569,996.015755102527,81601.7521971279,0.1674178449855023,473.7677518315727,24,67,12,8,9,49,132,365,25,True,KC1_module_392,KC1,PROMISE
303,49,22,14,457,1082.7561094756147,0.8063987287958786,86.42971112052803,63.66358931886362,17728.368132783737,1.9149897108467175,38.95878941612318,240,44,41,6,6,79,348,178,21,False,KC1_module_393,KC1,PROMISE
362,37,7,3,956,1008.3388367321796,0.3084596224977501,29.813984892614357,827.0080146079995,5275.3310524233575,2.37208022446322,272.93981177490014,192,26,20,29,18,62,259,245,27,False,KC1_module_394,KC1,PROMISE
438,30,18,17,1319,2372.757741268093,0.92924224400615,88.28010490304347,639.4944354905275,75612.1853095055,1.2760444979954082,994.8034245919716,314,34,17,45,21,19,239,70,21,False,KC1_module_395,KC1,PROMISE
31,25,18,11,1894,1518.2055667895183,0.0943415026396554,73.21163550033111,735.0804442618671,35069.31791506058,0.156204894953249,918.3962113902998,321,74,36,33,18,97,14,253,29,False,KC1_module_396,KC1,PROMISE
106,3,19,17,592,4000.696193366768,0.9942691791632828,80.07623294841432,711.7171199217964,38994.46715860583,3.452040543894761,215.0758081563342,263,75,26,42,14,48,345,363,21,False,KC1_module_397,KC1,PROMISE
147,4,1,15,518,4547.263967813364,0.7700907181588694,66.7933912432041,858.4344850731825,24782.051969343825,2.175438754244216,310.00243191393275,264,20,33,29,24,96,188,290,25,False,KC1_module_398,KC1,PROMISE
162,31,9,7,1474,4033.330965912992,0.0932709053243272,84.78795868200697,183.7920698561083,85931.93002182002,2.078390965561171,463.70458226855146,277,54,22,2,21,99,382,282,26,False,KC1_module_399,KC1,PROMISE
499,1,25,11,32,1403.5512758461598,0.6562296481050006,99.31678740904596,0.8246168346853766,29803.219658042555,1.2499337701425444,844.4135466592435,234,99,3,17,27,9,65,458,29,False,KC1_module_400,KC1,PROMISE
390,3,7,11,1141,1443.258529074181,0.0341794109282601,42.59612259793923,598.5284890432662,21098.23771812728,2.6891519949900857,802.6459413930911,94,25,0,41,13,53,154,124,17,False,KC1_module_401,KC1,PROMISE
167,11,9,14,1496,1348.1689155755903,0.7701869494441829,81.57765268724746,353.85863932333393,30994.047660982,2.1901339063536573,126.24143656628218,117,69,1,2,10,45,36,156,21,False,KC1_module_402,KC1,PROMISE
486,44,10,5,1110,761.6866706755567,0.7992229216590553,74.71339619228533,123.78733111713768,20394.64255922296,2.369922365145455,124.44884834835212,298,17,28,4,16,52,149,315,29,False,KC1_module_403,KC1,PROMISE
254,23,6,7,780,4724.612003708185,0.6024102530914477,45.83414640548978,186.13875410423887,31833.756558440225,2.90435674218191,416.7322538940447,249,83,25,41,17,34,462,245,11,False,KC1_module_404,KC1,PROMISE
255,35,5,5,1660,2070.03421096964,0.8568603919165705,92.7679509735187,331.7493124592229,8385.328664530487,0.0316232361986767,870.0953896137721,98,17,37,3,16,58,250,489,3,True,KC1_module_405,KC1,PROMISE
222,21,11,6,754,1200.978425274781,0.0978832802148597,40.04816702768687,70.23337088670323,15937.14990903389,4.538479517692113,882.0849990955023,351,29,44,47,25,51,225,39,26,False,KC1_module_406,KC1,PROMISE
80,9,26,4,1426,4248.688147490393,0.2759238420408132,56.98112571134752,56.913202128450855,41763.58305127517,0.3554369847254063,107.36584968653018,392,45,8,37,6,22,144,69,18,False,KC1_module_407,KC1,PROMISE
467,19,1,1,939,2056.0569830231734,0.4141775215926705,11.488293342105193,916.026254832444,87958.73887342865,2.2546237365799726,574.2972879655516,252,37,47,33,18,32,139,177,12,False,KC1_module_408,KC1,PROMISE
16,5,9,18,72,272.07237443736625,0.0424579528280982,23.351744212560355,312.1027493536962,5823.345597556356,1.036864376196907,155.6751971251129,94,17,46,26,15,18,336,234,21,False,KC1_module_409,KC1,PROMISE
95,38,2,2,1070,893.5136942231928,0.4482160875711661,84.2289208828423,982.2306974735848,21346.20320532706,2.6189118468493766,686.1293100027827,375,64,30,4,10,85,492,446,0,False,KC1_module_410,KC1,PROMISE
122,9,17,17,117,3232.326667745233,0.2652134561125659,40.25871956005589,964.3670083304,90843.73298660546,1.4011505439856893,916.4332479289064,98,1,26,20,21,69,375,252,14,False,KC1_module_411,KC1,PROMISE
146,19,8,1,1863,3936.2358434414473,0.392735012101753,40.01432485211056,142.5712823271138,89012.46594857617,4.300032490313019,454.7692924755936,175,98,8,40,25,41,371,224,7,True,KC1_module_412,KC1,PROMISE
74,49,23,15,1211,1133.5785035946933,0.4251026319923064,25.352120800871404,714.924302896191,67977.13824626453,1.9817991698121011,83.0827746920515,344,5,8,45,18,42,241,91,8,False,KC1_module_413,KC1,PROMISE
18,30,17,7,756,4595.238387404097,0.8794117334876851,49.66942309544798,600.8048891270691,24123.308054114277,3.1937777788421866,579.2541958945455,210,33,0,22,7,12,58,222,29,False,KC1_module_414,KC1,PROMISE
342,23,23,10,982,4269.885888255606,0.270340970527639,80.77587917371162,690.6470731051536,42039.075049473,1.2443986407393948,408.51667013585467,100,92,32,41,6,32,364,270,16,False,KC1_module_415,KC1,PROMISE
484,27,19,6,1245,4257.065694899296,0.893743128716272,89.62124765960021,96.19100001447478,21200.97734435271,0.0970307524700875,810.8987523339603,36,15,21,38,15,92,406,296,4,True,KC1_module_416,KC1,PROMISE
69,39,13,10,535,1215.5396193161491,0.4259709648128492,7.941328772374204,188.56007863455804,12945.992061607803,2.0207726780663804,340.34446392638773,147,7,9,2,21,7,260,306,10,False,KC1_module_417,KC1,PROMISE
155,13,25,9,591,347.6263443852828,0.327807720693986,57.90725239277143,76.6386614508815,38061.83961193776,2.6824324477914505,874.8972004725892,270,74,6,31,12,18,54,220,7,False,KC1_module_418,KC1,PROMISE
258,32,14,11,848,4350.37534346466,0.502512049335146,47.26006342134112,604.1342052170712,57624.57834652798,2.2977357563087515,273.7004076347849,287,7,3,30,12,85,359,87,27,True,KC1_module_419,KC1,PROMISE
464,43,28,8,531,1598.4211208189802,0.4177432863628396,61.813903196686255,986.5910758490912,36057.27427893404,4.8100718190943,157.51763588868596,93,89,32,27,26,54,461,84,8,True,KC1_module_420,KC1,PROMISE
350,29,29,11,1520,3132.6902677502767,0.2573723130551461,45.28029300391864,671.9845376579415,61121.372591550375,3.5341958692301416,306.4803773185799,67,45,34,38,5,8,120,85,10,True,KC1_module_421,KC1,PROMISE
385,22,18,16,225,3823.837730133577,0.5026793247960669,40.465837264488094,710.7615350219296,29695.848064392616,4.978349003126976,34.91579182274651,282,86,31,44,6,51,88,313,10,True,KC1_module_422,KC1,PROMISE
294,8,20,9,1656,728.6369667044888,0.1518017330788312,47.71619053051945,984.5850415432812,34650.46772330295,1.4753004515698598,281.2459668742413,67,24,5,27,8,76,372,429,5,False,KC1_module_423,KC1,PROMISE
214,13,8,7,710,3926.107937143335,0.3519299430229661,58.617913746885,678.0115541717962,79088.2918052965,3.945266398035733,660.1176338820308,30,14,2,16,29,37,172,442,23,False,KC1_module_424,KC1,PROMISE
107,47,24,3,1131,4698.706148909222,0.5657902193740906,50.5973378921459,40.18157262847033,87843.64161629642,2.7777923377330693,142.28297855659233,197,96,5,49,17,41,360,162,17,True,KC1_module_425,KC1,PROMISE
433,27,20,7,332,3669.037332157404,0.4134082443898585,47.74230065104397,867.0056008565977,32271.2047449521,3.058801772242497,111.36497278658796,230,76,37,48,8,64,354,49,13,False,KC1_module_426,KC1,PROMISE
404,15,27,3,783,2261.9914675547348,0.8239123610507965,81.96569568585,364.6782903787963,57194.4285543931,4.929266002211639,132.3852912543504,101,91,36,34,12,61,140,318,11,True,KC1_module_427,KC1,PROMISE
22,21,8,4,1514,4395.722879883344,0.2567217615351662,74.81915113254792,4.363621514715366,27888.41216083758,3.2699359987555847,77.55167426146636,88,31,14,32,29,90,30,28,20,False,KC1_module_428,KC1,PROMISE
360,29,23,19,555,2684.542387355539,0.96977157883101,34.79647092393809,507.23417756082057,5428.130706572009,4.494084461684589,874.6354118429396,98,40,2,5,22,28,282,317,2,False,KC1_module_429,KC1,PROMISE
51,27,14,2,281,3749.377546302095,0.7847220208513513,80.25713463401672,937.0150008762636,73811.93241790475,3.628751173596235,944.115115496528,140,57,15,20,10,31,209,197,27,False,KC1_module_430,KC1,PROMISE
372,35,6,10,1053,4120.47912490716,0.9675930259974722,85.51141623144551,257.3306871949832,17183.24797529142,0.6369306086237503,46.56115172878628,8,44,40,9,11,19,429,421,16,False,KC1_module_431,KC1,PROMISE
414,13,5,16,341,3771.829022325129,0.8381365548303041,16.195728332044858,491.51317305283993,42628.68112231702,3.4971185516115626,760.0717815435403,9,24,7,25,6,68,185,316,6,False,KC1_module_432,KC1,PROMISE
74,32,17,19,643,1510.4888926359545,0.1421039258516426,58.68556371134512,173.77688778239076,48755.84478857776,2.42157794342741,737.1517467171977,151,37,39,41,24,55,132,372,16,True,KC1_module_433,KC1,PROMISE
222,22,10,3,911,677.4351144385723,0.5264600906350138,29.245887366322165,57.6926716664401,18528.71125949268,4.593989964911712,996.9094246100404,12,60,23,11,8,37,431,208,25,True,KC1_module_434,KC1,PROMISE
70,47,3,4,1136,1267.8587938740943,0.1699785211957857,74.17805987074553,80.54494671311319,9546.079531273286,4.034172235952276,347.8706617210682,130,3,7,49,12,71,370,421,5,False,KC1_module_435,KC1,PROMISE
287,8,13,8,1285,2564.087191203731,0.8182273526272573,24.63974760650964,727.0109059613554,34866.500165639955,0.5206734380361261,285.5089916904162,234,33,46,6,13,40,312,267,15,True,KC1_module_436,KC1,PROMISE
464,8,19,11,1359,2575.8569192361697,0.5841621491832959,67.46894889313015,864.0744707421491,95233.3621642768,0.6695782182677923,453.0821208098273,17,29,25,4,20,23,477,316,17,False,KC1_module_437,KC1,PROMISE
49,23,10,19,1691,2954.957311641234,0.2634493143569058,26.25734094970576,143.2988392524911,61552.0454398433,0.3480550089930279,856.5751771491905,249,7,33,48,20,56,393,186,24,False,KC1_module_438,KC1,PROMISE
204,25,28,4,150,2035.9990039846653,0.9295989720071712,51.60323257956437,288.3185678104687,38202.88181744996,2.466224373723087,728.5936425378989,250,12,4,5,24,46,434,230,17,False,KC1_module_439,KC1,PROMISE
486,34,23,4,737,3955.767769105136,0.1151860533142606,94.91600032370302,195.0294676448273,3987.1909953440713,0.4038587960367651,471.6238139675028,231,49,18,36,12,43,401,421,22,False,KC1_module_440,KC1,PROMISE
157,20,15,5,22,4574.453376701318,0.563862403471314,38.74944630718701,26.85577692642793,60067.30081096907,3.61839168287347,244.5628432858732,252,10,31,38,14,47,206,202,23,False,KC1_module_441,KC1,PROMISE
74,45,28,17,38,1308.952762049409,0.7210405546667255,87.69811011035756,553.4313698869836,9316.538329443722,2.7617929072521634,727.0157412683711,324,34,32,16,14,91,40,20,26,False,KC1_module_442,KC1,PROMISE
249,24,13,1,440,3708.9637667392512,0.0588485373324317,98.70751353918556,699.9221701376475,54300.15269764788,4.179425087765712,854.5268680421962,32,56,3,3,6,25,307,195,10,True,KC1_module_443,KC1,PROMISE
259,7,5,8,1204,3422.062077470719,0.5978560332062036,87.61023403171116,647.8774808850704,75219.85577634712,1.3989789433565814,399.9512310674909,71,87,30,15,23,31,384,202,21,True,KC1_module_444,KC1,PROMISE
334,6,2,3,1791,2663.143446468643,0.8159012154630941,17.420736942610944,388.0535473022477,42416.17629464916,2.595703920805704,668.5854458209842,130,9,47,3,18,58,495,215,7,False,KC1_module_445,KC1,PROMISE
163,48,28,3,1551,1023.7981459833852,0.0675273144180533,82.14616373398114,555.0102459399053,30011.208332170787,0.5873984295527218,400.21202117659817,276,43,39,33,16,9,343,44,25,False,KC1_module_446,KC1,PROMISE
478,7,28,18,1299,3996.6380670552767,0.5122429711066271,4.182790114955564,94.09930663622468,4833.6849583781,4.423050013251403,478.4934381414848,349,10,10,44,29,18,288,73,28,False,KC1_module_447,KC1,PROMISE
265,47,22,1,1560,4807.0687995812805,0.25855717814874,39.93688648623148,154.30371872268444,2575.30972864352,0.8750248114491915,524.9103799549137,367,42,45,49,9,58,292,168,8,False,KC1_module_448,KC1,PROMISE
150,14,3,7,360,3636.998027944706,0.6629244515369208,87.20260395846852,931.7946195529834,43059.65430758757,0.511811256752025,775.7258140222779,234,48,34,40,29,53,66,217,16,False,KC1_module_449,KC1,PROMISE
480,5,9,18,1682,4597.513983466097,0.1186773670788449,69.18646906323207,761.5077478198968,88346.19254322648,1.0252529926159166,977.5059841289312,166,79,2,38,22,67,13,24,24,True,KC1_module_450,KC1,PROMISE
463,15,2,12,1782,4922.507798245199,0.9370514306705068,53.74130230644993,922.7390958251672,24481.87160143972,4.031157443614907,444.3661626382324,167,44,6,44,10,15,32,200,0,False,KC1_module_451,KC1,PROMISE
254,31,2,2,208,1825.0483037722672,0.8947285817147318,39.39853848317943,916.6802844993672,57448.14502760395,0.529072638423414,342.31500624760594,28,93,46,38,21,86,453,166,21,False,KC1_module_452,KC1,PROMISE
22,21,8,9,950,3227.295409339051,0.1859744198757091,81.41739770055833,649.3926171077406,68462.1513860082,3.07213747419083,373.5910064723913,188,13,10,32,23,51,397,26,24,False,KC1_module_453,KC1,PROMISE
302,39,17,19,1663,2422.270414426582,0.3232658843651046,71.24628199087387,928.2386481121652,6176.903763386007,3.730906503075628,133.88906937518163,207,5,4,49,14,19,137,132,26,False,KC1_module_454,KC1,PROMISE
282,30,2,8,962,4934.480859629827,0.587634974653043,47.37212664195166,416.7041030824632,15394.727542757371,3.755405802414356,296.9387378177227,87,0,22,16,13,34,217,144,5,False,KC1_module_455,KC1,PROMISE
82,20,29,11,1684,559.6583376378521,0.7180623366342505,89.35594938375633,3.616244784940936,33194.55166261475,0.9503044330406556,86.44741326880623,308,35,26,20,25,26,246,80,22,False,KC1_module_456,KC1,PROMISE
320,32,14,11,1872,2120.637080056401,0.4426560151602582,23.76485376404461,62.57111584615937,67042.30809744219,0.30811999188806,427.8942631792472,325,19,28,45,9,47,130,378,23,False,KC1_module_457,KC1,PROMISE
421,48,8,13,959,4390.141318183458,0.156291321960975,17.868759406703862,109.4873257008152,43959.60771158688,2.244031918861088,167.3572693110489,124,9,32,15,5,49,217,45,0,True,KC1_module_458,KC1,PROMISE
61,21,15,4,137,1491.8514215799255,0.1041514938028715,64.63757266902456,95.35345318286026,73446.0873150027,1.0124267262227304,346.4067459744087,366,23,49,14,21,46,180,293,21,False,KC1_module_459,KC1,PROMISE
364,8,23,16,693,3960.184968130476,0.999765336914344,97.22743992747526,351.70239085026344,86773.02677076194,3.49635404506969,793.5777493916063,47,97,37,7,27,48,350,336,18,False,KC1_module_460,KC1,PROMISE
78,21,10,19,446,1975.637497623253,0.4553521214434872,25.47840075737026,701.2708071093576,75861.39043219443,1.783463998277105,245.927650589136,364,80,1,13,17,91,381,405,29,False,KC1_module_461,KC1,PROMISE
376,42,2,3,958,4901.894845461776,0.8725317491484982,25.71736751444882,790.6488066004949,99225.4960105936,2.2467697051656605,611.894621342069,308,1,4,29,8,96,58,277,1,True,KC1_module_462,KC1,PROMISE
215,11,2,16,1179,4429.296198476167,0.4823760046291144,14.8103859482568,590.2132743446247,75460.6707662918,0.5674246655085591,901.1814192486128,93,91,0,44,18,51,237,275,28,False,KC1_module_463,KC1,PROMISE
13,47,25,16,938,1576.4697525468152,0.9223576385460032,86.19579197208958,146.43617455697955,85232.70158124431,2.8377514327409585,566.9291870295468,261,20,19,6,11,96,495,382,17,False,KC1_module_464,KC1,PROMISE
483,29,4,15,407,3873.94625633549,0.0877593827715506,23.413356500722077,747.9016021481752,83253.3992106536,0.9276209481595366,193.79261277241267,127,40,17,34,25,82,435,428,8,True,KC1_module_465,KC1,PROMISE
91,30,19,8,616,1750.5970647830163,0.1140191913345509,50.814674145763895,354.80191913759893,73053.54965177666,3.394928304574685,344.7661939659543,320,32,46,38,20,82,398,113,11,True,KC1_module_466,KC1,PROMISE
302,16,12,9,1365,3071.177917056122,0.9296321877242244,99.09637532221824,12.993348671796245,80200.00148392346,0.3558441127394685,590.369207184066,68,40,18,44,13,26,370,400,22,True,KC1_module_467,KC1,PROMISE
98,46,23,16,73,3326.5557651271306,0.9474930450447848,2.2019491912823126,280.58862053274936,93474.85446395428,4.879472961406616,506.61113975985353,101,76,1,37,20,46,12,236,29,False,KC1_module_468,KC1,PROMISE
467,2,2,3,443,4165.017504519954,0.3147174474653633,56.09212296056862,330.60055414097786,47573.21711477663,3.422634892929058,148.61983627690378,126,71,44,7,21,38,487,58,9,False,KC1_module_469,KC1,PROMISE
371,15,27,16,1786,219.8091203218729,0.3551648869938718,51.71661522778963,274.24553521810293,63864.8736888631,0.9086478390596308,446.79634469056896,83,59,13,24,21,14,370,310,29,True,KC1_module_470,KC1,PROMISE
404,21,21,18,216,1178.7736666462683,0.452450234834758,80.93729026460532,811.8701531875856,51542.47818511999,0.0704732273092789,543.0666949102484,136,62,45,47,14,12,445,488,18,False,KC1_module_471,KC1,PROMISE
221,24,14,13,841,3588.397271884036,0.4161616800672908,36.17287241572492,759.9263975940903,85118.5950204881,1.6723144610260938,267.3327144575725,243,72,38,45,19,64,455,78,5,False,KC1_module_472,KC1,PROMISE
239,24,7,7,429,2861.2638611507327,0.1900452159595966,41.62379453100511,695.5520304126414,43192.82432686358,0.764066320261037,612.4455153398519,255,18,44,30,6,44,134,17,17,False,KC1_module_473,KC1,PROMISE
320,8,29,11,227,2528.464883185601,0.8983753839393745,17.625860079287502,139.0050785122653,81990.70443735881,1.0920566655977295,70.16009948520986,223,39,40,48,15,83,16,459,24,False,KC1_module_474,KC1,PROMISE
394,12,9,1,857,370.5287878691042,0.2533076007056437,74.34070793194287,807.833909706282,79955.52204820816,4.363751292189448,336.6070335655168,79,10,7,33,14,68,332,302,1,False,KC1_module_475,KC1,PROMISE
425,5,15,18,1052,1806.5518289611357,0.7052724094776516,78.68618200962668,677.1759616633237,96192.4215267222,3.016023300254248,804.2768327775744,84,70,31,3,18,13,234,117,2,False,KC1_module_476,KC1,PROMISE
18,29,12,7,368,4338.991136362177,0.0671556777349728,14.529668757104195,194.83768648139187,24967.17785581613,0.8822882651444974,259.28480090815543,368,43,20,45,28,84,20,398,0,False,KC1_module_477,KC1,PROMISE
335,18,7,2,174,251.3749014765577,0.0387513315284294,39.95225032484385,648.0939302815164,70990.98903760263,2.783297003437244,605.1768500030782,104,63,31,8,28,52,142,202,17,False,KC1_module_478,KC1,PROMISE
63,28,13,16,286,2042.5375532875792,0.6537304725769206,89.39759454090562,483.51164100368106,75716.25781498388,1.2789032671249665,410.029713710312,45,56,37,19,17,58,495,172,1,False,KC1_module_479,KC1,PROMISE
151,29,5,13,1310,4731.226609586786,0.3390158575732603,1.2680200939029287,439.35006185622507,93634.2214311861,4.881004321790446,316.4601424152468,184,27,25,11,21,96,188,152,27,False,KC1_module_480,KC1,PROMISE
416,35,1,12,1723,349.3155992705717,0.6554593927200013,30.5771479916406,112.12316347238882,90699.55156374756,0.1637861513184763,916.1316879100268,7,13,15,35,7,65,137,303,3,False,KC1_module_481,KC1,PROMISE
132,27,9,2,376,3773.55818011872,0.0940212021688303,55.94918622020222,518.3042758451653,57395.23358467399,3.661592110839075,343.2617180803835,140,97,45,1,17,7,330,75,2,False,KC1_module_482,KC1,PROMISE
400,32,4,15,654,1362.3018192919787,0.9498513799158632,34.075292106335375,99.93180897236364,57957.403267811584,3.8649851309571366,236.67590148701836,342,29,33,32,22,21,335,187,7,False,KC1_module_483,KC1,PROMISE
236,29,13,13,700,4346.383277552995,0.7485144668930954,27.932473728589272,164.25338725426664,16812.393717582516,0.3358138197885013,909.3013156402706,110,10,44,43,22,45,172,159,22,False,KC1_module_484,KC1,PROMISE
123,32,26,16,734,3755.733096900889,0.8762672330257992,46.54371100541805,132.54631427476272,97498.77397213472,0.8593468211567579,745.9443559358149,282,30,11,39,29,8,426,39,27,False,KC1_module_485,KC1,PROMISE
173,31,5,16,503,4439.955337205978,0.1364705540445109,18.97078770285968,954.1082790700076,25576.244524072343,1.921533295519788,681.7997136981974,198,90,41,15,16,20,294,383,7,False,KC1_module_486,KC1,PROMISE
270,16,1,5,129,1158.0314731132034,0.3201609688928694,53.4328988549889,284.8646904438901,72501.14822328408,4.340774132645339,49.53494206687581,145,26,16,44,27,80,88,14,15,True,KC1_module_487,KC1,PROMISE
384,13,4,5,1059,2703.334498611164,0.3683441642063441,70.96289621000936,355.2043235960077,79599.92098005072,2.684999692092497,131.2049607157758,266,98,23,18,29,18,169,480,23,True,KC1_module_488,KC1,PROMISE
306,39,15,18,727,3918.422723516524,0.5371726483268185,57.95420031022172,322.0806062960361,44177.428910676965,3.2765342500364527,638.3399638096629,240,46,43,34,19,20,425,56,23,True,KC1_module_489,KC1,PROMISE
467,17,8,11,697,1303.9287406754067,0.2968684855074143,10.21782375499456,898.2504451781438,21198.25263090289,3.915064177284213,209.43283652626025,130,86,17,25,7,52,53,185,4,False,KC1_module_490,KC1,PROMISE
435,27,15,9,544,1230.656895809363,0.0606307421894051,84.59645280239175,562.9659113348885,18977.142383546707,4.1406139416876,225.63798563035908,93,65,12,3,14,13,16,58,25,False,KC1_module_491,KC1,PROMISE
379,10,1,6,1860,233.19245413816665,0.3688783807374707,18.32280591126133,919.1598989333118,85663.95049006901,2.381422715418405,779.1385153436107,367,4,45,0,24,29,331,189,26,False,KC1_module_492,KC1,PROMISE
305,22,10,13,1228,4796.724940479717,0.2545493146272821,76.71638806050173,299.92490582789554,51124.57302617663,2.5439656938674067,285.92494883694263,71,50,48,9,19,94,226,309,22,True,KC1_module_493,KC1,PROMISE
152,26,12,15,849,3579.082712267654,0.3859212914632148,36.69594596680919,114.83467443194894,9104.684505622845,3.590029285438897,71.58730215191599,384,41,15,46,28,64,133,52,15,False,KC1_module_494,KC1,PROMISE
212,31,13,1,426,3214.245734649906,0.1969595426200262,78.49337345755413,556.2184527241745,71730.24532901258,1.3167117936781318,36.4319473098611,191,20,15,47,25,96,241,267,11,False,KC1_module_495,KC1,PROMISE
68,26,16,11,1606,3745.574141205456,0.2618963745647354,21.42101743712923,345.5369917900175,25092.088175222456,4.272448681827622,443.1779872452878,398,54,11,20,6,38,99,388,26,False,KC1_module_496,KC1,PROMISE
193,18,23,19,1778,2704.903301607653,0.6269523404322688,19.479548265847548,801.9068334907483,87651.83560001284,0.1039341223792078,617.128577684646,144,10,1,48,26,63,193,233,25,False,KC1_module_497,KC1,PROMISE
463,48,14,6,83,2433.055723343011,0.388153834578065,50.20555877553074,879.4234089116586,31026.221424394527,0.9788580110486234,868.8852333918029,228,69,27,2,13,27,124,65,15,False,KC1_module_498,KC1,PROMISE
218,26,25,6,1860,2302.707981505252,0.345383393169492,4.260665455137689,472.5735109070718,20107.055926005298,4.000999715182516,110.80439503263928,248,82,12,48,25,40,297,349,22,True,KC1_module_499,KC1,PROMISE
