file_path,is_buggy,lines_of_code,cyclomatic_complexity_x,essential_complexity,design_complexity,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_intelligence,halstead_effort,halstead_bugs,halstead_time,lines_of_code_clean,lines_of_comments,lines_blank,lines_code_and_comment,unique_operators,unique_operands,total_operators,total_operands,branch_count,code_churn_30d,code_churn_90d,commit_count_30d,commit_count_90d,author_count_90d,bug_fix_count_90d,fix_density,days_since_last_change,commit_burst_30d,ownership_score,cyclomatic_complexity_y,cognitive_complexity,max_nesting_depth,num_functions,num_classes,avg_function_length,num_imports,ast_node_count,has_try_except,max_args_per_function
KC1_module_229,0,4.574710978503383,33,9,2,7.5822291942764615,7.800956792847852,0.2152437481791498,94.47022106055118,875.0998970614726,10.941539015644494,3.259077605287871,6.878467046708625,266,11,44,31,21,44,6.077642243349034,6.20050917404269,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_230,0,5.4680601411351315,36,24,15,7.149131598557407,7.681400620696942,0.8595611334188981,51.01018609101612,613.6054350469241,10.698099590562274,0.4366990753589173,6.131652693628,364,2,21,43,19,12,6.113682179832232,5.8998973535824915,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_231,1,6.063785208687608,21,22,18,5.062595033026967,6.060165171314916,0.3782005230096811,24.24917616266388,278.2171517213896,11.164140482879107,2.2050931195213423,6.4566429052936165,50,92,47,11,13,77,5.225746673713202,4.276666119016055,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_232,1,2.995732273553991,46,29,14,7.538494999413465,8.008527730362244,0.8517221827525187,11.469263608689891,99.50964286545717,11.336779123472294,2.90623511426676,6.673820294473623,241,18,11,7,14,49,5.75890177387728,5.062595033026967,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_233,0,5.945420608606575,38,22,17,5.683579767338681,7.104999999309725,0.2416995979811309,34.49224693569344,606.2506194501415,10.93921197445227,1.1711283810553077,5.49095659852205,120,60,21,22,25,41,5.402677381872279,5.356586274672012,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_234,0,5.529429087511423,11,19,17,7.078341579557671,8.078776288336229,0.6186606119363176,81.75733291955463,66.35280377058106,11.156666207194087,1.860392057580127,6.763250044178897,162,81,19,4,16,68,4.8283137373023015,4.59511985013459,20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_235,0,5.8944028342648505,33,11,16,7.368970402194793,5.85817302156316,0.926670488081282,38.95093654764028,241.2934516895302,11.225229554250069,0.3591743486680432,5.639069379383666,98,76,39,41,22,17,4.709530201312334,6.059123195581797,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_236,0,5.817111159963204,36,1,10,6.2422232654551655,8.498987834217226,0.2578940091477941,77.47807479621893,60.70718460191171,11.122438693814056,1.1006554011654746,6.655222570561703,85,94,2,48,8,55,5.293304824724492,6.154858094016418,14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_237,0,5.402677381872279,17,4,2,6.320768294250582,7.7828593194931,0.6929265905858549,80.467792636561,548.887589006567,11.220428381835706,2.3337646295947003,4.728265596418427,179,5,41,30,8,86,5.641907070938114,4.867534450455582,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_238,0,5.087596335232384,37,9,1,6.870053411798126,8.410743487429084,0.9873126199571438,11.971256200171709,160.33812494286803,9.949639416705288,4.952210894626611,5.667763867786541,367,40,1,48,10,49,4.248495242049359,2.9444389791664403,20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_239,0,5.762051382780177,45,2,4,7.480428306074208,7.7961607040624346,0.1505982872430035,61.25731551005159,610.4073194334733,10.817548144445281,4.981325314695667,6.281556090588905,255,50,15,3,9,5,5.872117789475416,4.948759890378168,16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_240,0,4.3694478524670215,41,15,9,6.137727054086234,5.982981192528325,0.0884022907006744,95.95051027373997,790.8651308632676,10.983070401207526,4.898108405621439,6.2651530947427645,142,69,29,31,20,26,5.459585514144159,5.69035945432406,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_241,1,5.6937321388027,38,23,15,7.195937226475569,8.325995488134835,0.6741951924448162,40.81166941545184,821.8807207718623,5.853768186222516,2.1154319315016377,6.746918680026984,176,62,7,22,20,10,6.091309882077698,6.008813185442595,20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_242,0,4.04305126783455,32,28,9,6.821107472256465,8.094714247977054,0.3397359477490304,6.043464811299205,309.54350813762744,11.357576705087274,0.4034018920733251,6.904878402376763,214,55,24,13,18,52,4.990432586778736,5.176149732573829,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_243,0,5.796057750765372,14,15,1,5.488937726156687,8.27680417143069,0.0712444773665911,92.40696633553,548.954532694496,11.019324776452176,1.6178671862466676,4.684081600391936,101,30,49,15,12,39,3.58351893845611,4.969813299576001,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_244,0,5.765191102784844,39,26,4,7.2640301428995295,7.6957726931267505,0.4753056178836041,88.48296187567581,563.010760086359,9.472836899746536,1.1885718768548863,5.607228008073196,210,10,41,27,19,17,5.093750200806762,4.882801922586371,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_245,0,3.9512437185814275,18,29,19,7.419979923661835,8.079274118589089,0.7537706796439557,52.69200327369118,472.88718215416657,11.31025920976207,0.0706328745492729,5.882202570146519,279,43,1,32,7,70,6.18826412308259,2.4849066497880004,13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_246,0,5.945420608606575,27,25,19,7.05617528410041,8.36556116479155,0.2851224004151887,55.67305891405695,655.1138914247648,11.180733926337604,0.476168051441877,6.173616105723909,101,25,29,8,16,21,5.123963979403259,2.833213344056216,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_247,1,5.365976015021851,16,14,8,5.91350300563827,8.068785300903722,0.3350468775051347,21.962369174836365,210.0871238235336,11.23658054204661,2.2659596752453304,6.204375408881448,235,55,29,30,8,37,5.872117789475416,5.393627546352362,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_248,0,5.981414211254481,16,10,16,5.796057750765372,7.498094688798871,0.8456994006469721,82.12562479891909,979.2432395867944,10.578115351557738,1.6983123190214848,6.753665504306609,284,79,3,46,6,98,6.049733455231958,5.746203190540153,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_249,0,3.4339872044851463,8,29,14,6.755768921984255,8.115937714084515,0.5200719122614881,50.36140380082051,98.07982709093244,11.355520851725458,0.9017686081724152,6.648413535712493,210,55,32,0,9,11,5.0106352940962555,2.833213344056216,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_250,0,4.584967478670572,48,8,18,6.930494765951626,8.129494970540517,0.842731968806472,4.353901719113095,829.2211412031191,10.63254119708759,3.580499853293736,2.9882835524808864,120,58,26,43,7,28,5.783825182329737,4.6913478822291435,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_251,0,5.53338948872752,8,12,17,7.01571242048723,8.478010709718877,0.4463894921437095,68.61848068845079,594.0959869511878,10.9524694507807,1.7855779794830928,6.122540528952962,223,4,34,30,16,35,4.709530201312334,6.1224928095143865,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_252,0,4.634728988229636,5,3,12,6.220590170099739,7.559283468105279,0.9529751615601034,95.0991307104679,244.85474719371592,5.10695187408202,4.259339278732722,6.428224551909947,318,64,14,17,18,53,5.236441962829949,6.206575926724928,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_253,0,5.147494476813453,46,24,8,6.919683849847411,7.688867850857449,0.6507945897177367,83.08589854422928,745.6750006602998,11.07478980134938,1.2048858013155868,6.134255781526217,92,43,12,36,20,28,5.049856007249537,5.783825182329737,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_254,0,5.811140992976701,28,19,12,6.405228458030842,8.313950916898996,0.1158988653192494,28.44261588084344,84.48089567707196,11.182290819281704,2.691967450433124,4.880110850547152,231,12,36,30,15,97,5.8289456176102075,5.583496308781699,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_255,1,4.394449154672439,22,3,7,7.229113877793302,7.85524825500977,0.8850929882268007,6.2791834084007245,774.4178344487831,10.946503012378972,0.9206960857459124,5.987642461462095,273,21,36,38,9,5,6.0867747269123065,5.69035945432406,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_256,0,5.8377304471659395,37,7,7,7.37650812632622,8.21884326083809,0.4892651908307978,94.09478984127988,589.9852222430135,10.813905590302655,2.47650308192921,6.022613577299898,131,78,8,4,5,95,4.897839799950911,5.2574953720277815,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_257,0,4.110873864173311,19,17,12,7.180069874302796,7.763691312331893,0.1416389679729049,93.76920976309044,110.7503183964016,11.302372983940533,0.762332544891931,5.240242828516692,158,91,10,2,22,55,5.030437921392435,4.6913478822291435,20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_258,0,4.564348191467836,7,16,11,3.1354942159291497,7.053521935083145,0.1526901338414207,53.70911665157407,79.50556309237022,11.129761836553913,0.8078931218576096,6.629768870596913,356,50,29,32,29,8,6.023447592961033,5.272999558563747,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_259,1,5.697093486505405,36,24,12,7.59337419312129,8.230177251616016,0.6875339351098718,64.58942375548197,750.8363334364625,10.235686262351066,3.0611168852100783,5.775795120253315,148,97,41,15,12,16,5.4680601411351315,5.8664680569332965,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_260,0,5.988961416889864,9,8,8,4.219507705176107,6.611584383547578,0.0473725067294897,46.79740601037002,292.93590650383715,11.471190829893061,1.3189302108788337,6.380100995258621,241,18,10,11,10,14,5.568344503761097,5.814130531825066,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_261,0,4.543294782270004,28,27,8,7.6004023345004,6.979201094091355,0.2865937649138133,42.55677134277711,889.3018507672134,11.16700664737219,0.8618361328212365,6.247520844577737,64,29,10,21,12,32,5.87493073085203,5.834810737062605,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_262,0,5.056245805348308,47,13,1,4.418840607796598,8.062257048326133,0.1397875904698681,12.825395156941337,762.073021030176,11.500813399134097,4.648841250675366,6.778132898167606,370,93,40,36,10,36,4.356708826689592,5.733341276897746,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_263,1,6.139884552226255,46,24,12,6.949856455000773,8.232871339346184,0.4410774296172842,10.578536937748506,698.190244717716,11.483805622972715,0.2150162537002553,4.812305745263213,240,17,34,8,10,65,6.082218910376446,3.6888794541139363,19,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_264,0,6.20455776256869,18,7,11,5.438079308923196,8.408487229466415,0.4143537719943613,24.04048252094256,278.60605263345093,11.428457193095596,2.825740563479436,4.747216545385611,305,65,45,48,17,34,5.241747015059643,5.75890177387728,14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_265,1,5.68697535633982,39,2,18,5.342334251964811,7.27008588560368,0.5218764346888559,83.82743389424789,708.9445190216179,11.232716955324959,2.7413192091663263,5.708171724865213,243,21,39,21,24,73,5.808142489980444,6.091309882077698,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_266,0,5.438079308923196,31,2,10,7.2254814727822945,6.466997963768636,0.2796363291025302,15.437397772832318,948.147684514834,11.018350315972778,1.253044372015299,6.06892307587901,145,33,47,7,22,32,5.402677381872279,5.793013608384144,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_267,0,5.19295685089021,24,11,9,7.2875606403097235,8.47337267073577,0.0320435893781771,23.44316653955636,91.55983437056892,9.758510871877638,2.263858725564089,5.702255471887807,139,47,9,3,28,30,5.940171252720432,5.683579767338681,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_268,0,5.739792912179234,7,28,2,5.541263545158426,6.754223061061129,0.6143861065351858,55.31279187289854,326.162642003566,10.903784939418989,0.4386889154131773,6.6388126314352895,281,35,13,42,13,31,5.736572297479192,4.787491742782046,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_269,0,5.703782474656201,19,2,4,7.577633832602728,6.975010306804369,0.3737180028823513,22.297990589749165,234.6722654615941,11.245857645745323,3.606350729619428,5.506411615482324,344,87,11,5,17,36,4.553876891600541,5.988961416889864,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_270,0,5.043425116919247,32,11,7,6.484635235635252,7.332051511543111,0.6513349987400464,17.157461787060925,393.2501344006667,10.861584693205748,1.108485741884116,4.451724589873735,55,97,2,20,14,84,4.634728988229636,5.44673737166631,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_271,0,3.091042453358316,49,4,8,6.478509642208569,7.8991600268203195,0.1086669708042684,56.76830792809826,742.3326548539465,11.371800616929775,0.9669267991327796,6.0277960180238965,338,50,38,33,6,28,6.0867747269123065,4.9344739331306915,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_272,1,4.442651256490317,1,28,7,6.411818267709897,8.395442481492708,0.0137773552940503,37.44123382866493,474.24258142538656,9.310694566527356,1.5743923913875153,6.652061789915754,332,52,33,25,14,30,5.579729825986222,5.5254529391317835,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_273,1,6.173786103901937,36,20,8,6.839476438228843,8.250012981836843,0.2482942478852927,62.98976929820645,570.7306061202463,10.549462953849043,4.51184960131571,6.7470722438887245,48,5,4,13,11,95,4.983606621708336,4.248495242049359,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_274,0,5.3706380281276624,42,23,15,5.921578419643816,8.180593110495385,0.4565473229940522,91.30832870045896,314.1548880783424,10.832632225753146,3.982333241417713,6.598978738941862,47,23,9,5,16,67,4.394449154672439,6.139884552226255,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_275,0,5.5093883366279774,47,21,3,6.759255270663693,6.866292227460428,0.3940719741684673,15.948320012071695,141.28926708710054,10.675683802443526,4.734461455668788,6.3259467307791075,279,3,9,35,8,23,4.290459441148391,5.872117789475416,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_276,0,5.476463551931511,21,20,7,6.077642243349034,7.5249091929787655,0.8103025552734664,91.42993232149333,266.9336489377285,9.300984786494856,3.2598117301654272,6.586436036108632,337,85,20,24,23,87,6.133398042996649,5.14166355650266,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_277,0,5.976350909297934,6,23,4,4.804021044733257,7.801875711066918,0.3778376441928239,90.34650677486894,859.680301241987,9.644618151292333,3.314607555160438,6.525600660924864,160,22,22,2,26,22,6.192362489474872,5.991464547107982,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_278,0,3.7376696182833684,14,1,6,6.621405651764134,6.713426530005521,0.5304411796030789,83.07967075025438,602.4169621534104,11.33593727115299,2.400154997131085,5.461144436669621,258,34,14,9,29,20,5.313205979041787,3.6109179126442243,13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_279,0,3.9318256327243257,42,26,14,7.20934025660291,7.272957639232404,0.5935155924421922,63.49730581330243,377.9886731972337,10.789133234796655,4.525931616834877,6.313111161369813,399,84,46,28,7,47,4.6913478822291435,5.298317366548036,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_280,0,4.983606621708336,44,22,1,7.333676395657684,7.385127133170004,0.0218313916458116,62.3945190890892,789.9059817355876,8.510847184560932,2.5543857463516453,6.648478376135245,132,71,10,8,7,70,5.375278407684165,5.799092654460526,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_281,1,5.517452896464707,32,22,7,6.579251212010101,6.585693432679562,0.515133376846189,64.28205333371366,64.45743245490875,7.4665002718096565,1.775300353975123,5.762430750670004,93,62,28,19,29,22,4.343805421853684,3.091042453358316,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_282,1,5.82600010738045,7,12,1,6.495265555937008,7.936365076079298,0.3448312593988378,69.3590595705635,253.89108792238568,10.76640266895382,3.2018750495883257,6.484594237416106,396,3,21,6,26,76,5.634789603169249,5.8805329864007,14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_283,1,5.5254529391317835,6,24,19,7.365180126021013,8.176289837510657,0.4212801276832546,2.6317378590195446,230.10315405733928,9.712474416351899,2.730697467004817,6.178940355228391,115,56,19,39,19,19,5.75890177387728,6.018593214496234,9,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_284,0,5.424950017481403,24,12,14,7.221835825288449,6.095069760155554,0.1002873984952502,95.85116533690432,985.364562168222,11.163978894433583,0.6200990765494774,6.222891398858914,191,56,41,31,13,79,6.20050917404269,5.71042701737487,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_285,0,6.152732694704104,29,2,5,7.419380582918692,7.807307987904405,0.7828205656486452,58.9747723850924,706.0985823927602,11.284188976130475,1.963627069562148,4.511464134485479,179,31,48,39,17,14,5.117993812416755,4.709530201312334,1,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_286,0,4.48863636973214,2,27,4,7.503840746698951,8.277370019626654,0.9424042508085224,78.36511810083974,617.7859363885542,10.039234540316361,1.5666270554724,6.503115578089763,211,74,0,2,18,49,4.672828834461906,5.934894195619588,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_287,1,5.673323267171493,34,7,2,7.4067107301776405,8.233808971780684,0.0222688206296,38.35090206707495,4.984965294472898,10.98968099209246,4.2341688750556585,6.764677937397427,111,92,23,18,26,65,4.330733340286331,5.176149732573829,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_288,0,5.62040086571715,27,3,9,7.536363938404511,8.317487361126181,0.6013727628113479,2.2273241776637995,184.31000208985736,9.650530196514744,1.894212784865544,4.958859694125874,273,25,5,13,18,30,5.272999558563747,5.916202062607435,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_289,0,5.493061443340548,1,19,15,6.739336627357174,7.73952423153342,0.7638440672883581,51.46373132776795,635.5412929730783,10.323148320270102,4.107776163194464,5.905649714563759,278,33,21,31,5,63,5.720311776607412,5.762051382780177,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_290,0,6.0063531596017325,5,7,12,6.687108607866515,8.324028185534052,0.2848075886498894,51.211821812276966,379.71932648166575,11.395173714847607,2.211947969504728,3.905349886429991,84,32,30,41,22,70,3.7612001156935624,4.02535169073515,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_291,0,4.948759890378168,23,25,17,6.48768401848461,7.155154312393188,0.7875555848632168,44.26193954283373,924.2803836790608,10.905155648343937,3.76750281722805,3.42204149179901,194,83,20,11,24,66,5.945420608606575,4.07753744390572,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_292,0,6.169610732491456,36,13,7,6.186208623900494,7.533143692812619,0.6323550507663013,34.6319883620456,764.7242191417579,11.39190159072015,0.6764096425559496,6.8983698701689224,27,7,15,38,12,42,5.4638318050256105,2.8903717578961645,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_293,1,5.153291594497779,41,1,6,7.315218389752975,6.872275576937735,0.92916263227107,25.73278269316248,447.38407280412,10.025849229643573,4.623251098292312,6.203489532226665,92,89,15,29,7,78,5.988961416889864,3.828641396489095,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_294,0,5.627621113690637,22,28,10,7.268920128193722,7.779748919843197,0.9810048113537728,53.226942575221095,749.5149775382705,10.406394865779937,2.402799453994591,5.876387586636845,394,77,14,41,8,74,5.472270673671475,5.056245805348308,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_295,0,5.583496308781699,15,15,4,7.382124365737512,7.611888941442763,0.0423461139987048,38.15253582965592,975.4043238262216,10.761070595030814,1.298991228131532,5.619955391961415,205,48,16,4,26,36,4.465908118654584,3.1354942159291497,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_296,0,6.056784013228625,48,8,19,5.863631175598097,7.155819998565005,0.4449377610270062,97.02325642193108,460.9808247014706,10.78022630624305,1.2074480318240344,6.88858534933444,250,58,18,49,16,74,3.044522437723423,6.152732694704104,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_297,1,5.420534999272286,23,20,4,6.900730664045173,8.238728633579543,0.5469877875782182,18.11980346892621,642.5258878885334,11.510583042856934,1.3253864428748596,5.534380244887788,356,89,34,21,18,92,5.645446897643238,6.131226489483141,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_298,0,5.0106352940962555,16,16,10,6.131226489483141,7.401749557028002,0.1467432332076524,32.64689119508161,918.6646150612952,9.353062048727553,1.8336208645898384,6.588525290793424,286,76,4,14,29,82,5.616771097666572,4.553876891600541,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_299,0,3.044522437723423,22,1,10,7.489412083508719,7.270828562221596,0.3362858304273617,30.10208662153253,248.6746620361733,11.352901151406765,3.587597663378084,5.651640033199456,317,27,2,9,6,74,6.013715156042802,5.093750200806762,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_300,0,5.241747015059643,1,23,2,6.309918278226516,6.609837831561441,0.9876474477564616,54.787608447359744,886.5579136662783,11.366544274619567,4.748015214503968,4.269550660702077,286,5,25,49,10,77,6.0867747269123065,5.924255797414532,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_301,0,6.028278520230698,15,12,9,5.720311776607412,7.7192303861981975,0.0162304563424714,50.42874544044064,97.54470677298266,10.921712716973524,3.3451871506181607,6.528362243061975,202,65,34,44,25,81,4.48863636973214,5.811140992976701,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_302,0,2.70805020110221,26,21,9,7.046647277848756,7.368671922157703,0.452507931524384,64.73030607700304,648.4481705876465,10.447853742994155,2.735831354720504,0.9673060869888159,254,14,12,6,18,32,5.10594547390058,5.68697535633982,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_303,0,6.1092475827643655,46,26,5,7.473637108496206,7.55508725015282,0.8426546217181962,95.05017528684658,782.8381550557843,10.858454384257902,2.242989040085673,6.51729972909867,118,8,10,22,5,73,4.718498871295094,6.20455776256869,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_304,0,5.62040086571715,37,18,3,7.51425465281641,7.1367907085155,0.3239012627192884,29.23688746389287,614.6062192524261,10.28597480378395,4.140972335188082,5.526952209046521,356,98,31,36,22,23,4.143134726391533,5.765191102784844,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_305,0,4.3694478524670215,39,20,1,5.351858133476067,8.253347924836868,0.4797985027551533,69.58438535624465,495.534804152543,11.288929476674204,4.248286012230349,6.616204709631086,76,47,19,29,8,39,2.4849066497880004,5.82600010738045,20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
